author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,foreign talents
213665863,2013-12-26 17:02:36+00:00, ,4.16253E+17,en,0,0,0,0, ,My mysterical question of all time - Why Singapore needs foreign talents ?? http://t.co/CRw59pMfqi,foreign talents
349028920,2013-12-21 04:12:38+00:00, ,4.14247E+17,en,0,0,0,7, ,RT @Zharfyyy: Singapore makes a big hoohaa about all the foreign talents that won the sea games medals and gave little attention to the loc…,foreign talents
874829282,2013-12-21 04:09:17+00:00, ,4.14246E+17,en,0,0,0,7, ,RT @Zharfyyy: Singapore makes a big hoohaa about all the foreign talents that won the sea games medals and gave little attention to the loc…,foreign talents
1385103152,2013-12-21 04:07:05+00:00, ,4.14246E+17,en,0,0,0,7, ,RT @Zharfyyy: Singapore makes a big hoohaa about all the foreign talents that won the sea games medals and gave little attention to the loc…,foreign talents
1044648331,2013-12-21 03:38:41+00:00, ,4.14238E+17,en,0,0,0,7, ,RT @Zharfyyy: Singapore makes a big hoohaa about all the foreign talents that won the sea games medals and gave little attention to the loc…,foreign talents
265339925,2013-12-21 03:37:21+00:00, ,4.14238E+17,en,4,0,0,7, ,Singapore makes a big hoohaa about all the foreign talents that won the sea games medals and gave little attention to the local sailor girl?,foreign talents
24685439,2013-12-18 12:25:02+00:00, ,4.13284E+17,en,4,0,2,0, ,Singapore government should hire me to work in the foreign talents department I am good at recruiting good looking and talented foreigners,foreign talents
163353919,2013-12-15 14:23:29+00:00, ,4.12226E+17,en,0,0,0,0, ,20% of Singapore population are foreign talents.. so in every 5 people you see 1 is foreign talent. Wow.,foreign talents
431561800,2013-12-14 02:24:55+00:00, ,4.11683E+17,en,0,0,0,0, ,Foreign talents aka business owners have joined the bandwagon to harvest the gold mine. via @BloombergTV http://t.co/1nUL929nsC,foreign talents
197497642,2013-12-13 14:16:23+00:00, ,4.115E+17,en,0,0,0,0, ,LOL just look at the number of foreign talents representing Singapore in the SEA Games.,foreign talents
1541008183,2013-12-10 15:06:20+00:00, ,4.10425E+17,en,0,0,0,0, ,Foreign talents n workers did not adapt to the SINGAPORE WAY,foreign talents
1541008183,2013-12-09 13:09:40+00:00, ,4.10034E+17,en,0,0,0,0, ,Wake up foreign talents n PAP government http://t.co/LgxgZKcPv0,foreign talents
462662494,2013-12-09 02:07:24+00:00, ,4.09867E+17,en,0,0,0,0, ,"I realise that it is the ""foreign talents"" that are adding spice to Singapore's way of life... Just think... Without them, no news in sg..",foreign talents
38406829,2013-12-09 00:51:30+00:00, ,4.09848E+17,en,0,0,0,0, ,YAY! To foreign talents :D http://t.co/qCbQZaIbnj,foreign talents
148393144,2013-12-08 22:06:19+00:00, ,4.09806E+17,en,0,0,0,5, ,"RT @lovelocked89: Ya lor, you want more foreign talents in Singapore right.... there you go",foreign talents
233974439,2013-12-08 18:14:57+00:00, ,4.09748E+17,en,0,0,1,1, ,Indian foreigners starting up shit in our own country. Well Singapore you did ask for Foreign Talents and this is as talented as they get.,foreign talents
156271021,2013-12-08 17:21:26+00:00, ,4.09734E+17,en,0,0,0,5, ,"RT @lovelocked89: Ya lor, you want more foreign talents in Singapore right.... there you go",foreign talents
578787298,2013-12-08 17:13:40+00:00, ,4.09733E+17,en,0,0,0,10, ,RT @AkiPoppy_: Singapore is one of the safest country . Thanks to some foreign talents for tuning this country into trash !,foreign talents
157513119,2013-12-08 17:12:30+00:00, ,4.09732E+17,en,0,0,0,10, ,RT @AkiPoppy_: Singapore is one of the safest country . Thanks to some foreign talents for tuning this country into trash !,foreign talents
221650589,2013-12-08 17:12:13+00:00, ,4.09732E+17,en,0,0,0,0, ,Tsk.. See la Singapore govt keep attracting foreign talents.. Now the foreigners really showing their talents by causing riots...,foreign talents
1391943260,2013-12-08 17:06:20+00:00, ,4.09731E+17,en,0,0,0,0, ,“@AkiPoppy_: Singapore is one of the safest country . Thanks to some foreign talents for tuning this country into trash !”,foreign talents
356918645,2013-12-08 17:06:06+00:00, ,4.09731E+17,en,0,0,0,10, ,RT @AkiPoppy_: Singapore is one of the safest country . Thanks to some foreign talents for tuning this country into trash !,foreign talents
1318796756,2013-12-08 17:04:39+00:00, ,4.0973E+17,en,0,0,0,10, ,RT @AkiPoppy_: Singapore is one of the safest country . Thanks to some foreign talents for tuning this country into trash !,foreign talents
361574916,2013-12-08 17:03:33+00:00, ,4.0973E+17,en,4,0,2,10, ,Singapore is one of the safest country . Thanks to some foreign talents for tuning this country into trash !,foreign talents
581884085,2013-12-08 16:44:34+00:00, ,4.09725E+17,en,0,0,0,13, ,"RT @MARZUKINOORANAS: ""Foreign Talents are needed in Singapore""

See?! Keep on bringing foreign 'talents' and that's what you get; a fucking…",foreign talents
51381606,2013-12-08 16:44:24+00:00, ,4.09725E+17,en,0,0,0,2, ,RT @curtainfringe: They should call all of us down to kill all the foreign talents then ban them from Singapore after this incident yay no …,foreign talents
112978684,2013-12-08 16:43:45+00:00, ,4.09725E+17,en,0,0,0,2, ,"RT @YunrongHatred: Riot in bangkok - lesser foreigners going there . Riot in singapore - lesser Foreign 'talents' coming into singapore , Y…",foreign talents
312649982,2013-12-08 16:38:47+00:00, ,4.09724E+17,en,1,0,0,2, ,"Riot in bangkok - lesser foreigners going there . Riot in singapore - lesser Foreign 'talents' coming into singapore , YES AH",foreign talents
261118464,2013-12-08 16:31:43+00:00, ,4.09722E+17,en,0,0,2,2, ,They should call all of us down to kill all the foreign talents then ban them from Singapore after this incident yay no I'm just joking,foreign talents
1597176451,2013-12-08 16:30:09+00:00, ,4.09722E+17,en,0,0,0,13, ,"RT @MARZUKINOORANAS: ""Foreign Talents are needed in Singapore""

See?! Keep on bringing foreign 'talents' and that's what you get; a fucking…",foreign talents
50539794,2013-12-08 16:25:02+00:00, ,4.0972E+17,en,0,0,0,13, ,"RT @MARZUKINOORANAS: ""Foreign Talents are needed in Singapore""

See?! Keep on bringing foreign 'talents' and that's what you get; a fucking…",foreign talents
1015293660,2013-12-08 16:22:40+00:00, ,4.0972E+17,en,0,0,0,5, ,"RT @lovelocked89: Ya lor, you want more foreign talents in Singapore right.... there you go",foreign talents
317227405,2013-12-08 16:19:43+00:00, ,4.09719E+17,en,0,0,0,2, ,"RT @AzhariMokkish: So singapore, this is what you called foreign talents? Bullshits.",foreign talents
385868663,2013-12-08 16:18:29+00:00, ,4.09719E+17,en,0,0,0,0, ,I think thats about enough foreign talents in Singapore from today onwards...=P,foreign talents
1966696784,2013-12-08 16:17:32+00:00, ,4.09718E+17,en,0,0,0,2, ,"RT @AzhariMokkish: So singapore, this is what you called foreign talents? Bullshits.",foreign talents
407365797,2013-12-08 16:16:20+00:00, ,4.09718E+17,en,0,0,2,5, ,"Ya lor, you want more foreign talents in Singapore right.... there you go",foreign talents
364655427,2013-12-08 16:15:14+00:00, ,4.09718E+17,en,0,0,0,2, ,"So singapore, this is what you called foreign talents? Bullshits.",foreign talents
129141947,2013-12-08 16:10:24+00:00, ,4.09717E+17,en,0,0,0,0, ,@mrbk_ryzal yeah man. Foreign talents talented in destroying Singapore.,foreign talents
56234465,2013-12-08 16:07:52+00:00, ,4.09716E+17,en,0,0,0,1, ,"RT @mynameiskhai: Singapore, this is what happens when you employ so much ""foreign talents""",foreign talents
366631561,2013-12-08 16:03:49+00:00, ,4.09715E+17,en,0,0,0,2, ,RT @skxnnyglutton: TOO MANY FOREIGN "TALENTS" ? RT @CRYSTXLCRXYONS: Funny how a riot in Singapore isn't run by Singaporean. This says so mu…,foreign talents
143891090,2013-12-08 15:57:15+00:00, ,4.09713E+17,en,0,0,0,13, ,"RT @MARZUKINOORANAS: ""Foreign Talents are needed in Singapore""

See?! Keep on bringing foreign 'talents' and that's what you get; a fucking…",foreign talents
102646939,2013-12-08 15:56:41+00:00, ,4.09713E+17,en,0,0,0,13, ,"RT @MARZUKINOORANAS: ""Foreign Talents are needed in Singapore""

See?! Keep on bringing foreign 'talents' and that's what you get; a fucking…",foreign talents
355287287,2013-12-08 15:54:27+00:00, ,4.09713E+17,en,1,0,0,13, ,"""Foreign Talents are needed in Singapore""

See?! Keep on bringing foreign 'talents' and that's what you get; a fucking riot in Little India",foreign talents
182904112,2013-12-08 15:52:09+00:00, ,4.09712E+17,en,1,0,1,0, ,I hope now Singapore stops calling in foreign 'talents'! Learn from this stupid uncalled for riot! #RiotsinSg,foreign talents
278879047,2013-12-08 15:45:11+00:00, ,4.0971E+17,en,1,0,0,2, ,TOO MANY FOREIGN "TALENTS" ? RT @CRYSTXLCRXYONS: Funny how a riot in Singapore isn't run by Singaporean. This says so much.,foreign talents
332735019,2013-12-08 15:23:03+00:00, ,4.09705E+17,en,0,0,0,0, ,See. This is what happens when Singapore Keeps inviting ' foreign talents'.,foreign talents
329612549,2013-12-05 03:14:38+00:00, ,4.08434E+17,en,0,0,1,0, ,There's just way too many foreign talents and traffic lights in Singapore,foreign talents
116149385,2013-12-03 04:24:46+00:00, ,4.07727E+17,en,0,0,0,0, ,"Editorial math standards in Singapore are low. Once we'd only ex-teachers-turned-editors; now we've engineers, marketeers &amp; foreign talents.",foreign talents
242635346,2013-12-02 16:30:33+00:00, ,4.07547E+17,en,0,0,0,0, ,This will happen to Singapore in near future if we keep on importing more foreign "talents" http://t.co/4eM4SK7uxY #sgelection #sgpolitics,foreign talents
242771578,2013-12-02 15:59:26+00:00, ,4.0754E+17,en,0,0,0,0, ,"I find this really interesting. Although Singapore is my home, but I open heartedly welcome those foreign talents... http://t.co/McTQeClhDW",foreign talents
14292525,2014-01-27 04:22:01+00:00, ,4.27658E+17,en,0,0,0,0, ,Gb SIMI: Singapore News Alternative: Foreign Talents Like Anton Casey ...: Why would the general secretary of ... http://t.co/ZN4Y1TcOmh,foreign talents
26425084,2014-01-26 16:58:49+00:00, ,4.27486E+17,en,0,0,0,0, ,@timisiytangco it was a great piece! I long for the day where 'foreign talents' are actually referred to as 'immigrants' in Singapore...,foreign talents
1107104630,2014-01-12 08:52:52+00:00, ,4.2229E+17,en,0,0,0,5, ,RT @JulianGJL: Funnny how caucasians in singapore are not regarded as "foreign talents/workers",foreign talents
327980487,2014-01-12 08:19:40+00:00, ,4.22282E+17,en,0,0,0,5, ,RT @JulianGJL: Funnny how caucasians in singapore are not regarded as "foreign talents/workers",foreign talents
356124394,2014-01-12 07:59:22+00:00, ,4.22277E+17,en,0,0,0,5, ,RT @JulianGJL: Funnny how caucasians in singapore are not regarded as "foreign talents/workers",foreign talents
365357497,2014-01-12 07:58:23+00:00, ,4.22276E+17,en,0,0,0,5, ,Funnny how caucasians in singapore are not regarded as "foreign talents/workers",foreign talents
286062393,2014-01-07 00:45:31+00:00, ,4.20355E+17,en,0,0,0,0, ,Some interesting discussions on Singapore's Expat forum http://t.co/vxhIEA1Psu via @www.twitter.com/realsingapore,foreign talents
213665863,2014-01-05 06:25:59+00:00, ,4.19716E+17,en,0,0,0,0, ,Why Singapore needs foreign talents ?... http://t.co/BSl0hm8ETI,foreign talents
242635346,2014-01-03 16:45:44+00:00, ,4.19148E+17,en,0,0,0,0, ,This is the kind of foreign "talents" that PAP regime loves #sgelection #sgpolitics http://t.co/aXdPEtT7VB,foreign talents
900378812,2014-02-26 15:52:12+00:00, ,4.38703E+17,en,0,0,0,0, ,"""Foreign Talents"" converts to Singapore pink IC but ostracizes Singaporeans: This is an example of how FT... http://t.co/WzgwjQ23Ns",foreign talents
2247999204,2014-02-26 14:33:31+00:00, ,4.38683E+17,en,0,0,0,0, ,"""Foreign Talents"" converts to Singapore pink IC but ostracizes Singaporeans http://t.co/AfZENHgiev",foreign talents
86736177,2014-02-26 14:31:00+00:00, ,4.38683E+17,en,0,0,0,0, ,(RealSg) "Foreign Talents" converts to Singapore pink IC but ostracizes Singaporeans http://t.co/l4IGIW1zm9,foreign talents
243942106,2014-02-26 14:31:00+00:00, ,4.38683E+17,en,0,0,0,0, ,"""Foreign Talents"" converts to Singapore pink IC but ostracizes Singaporeans http://t.co/RkofTG6F04",foreign talents
154009316,2014-02-25 05:38:44+00:00, ,4.38186E+17,en,0,0,0,1, ,RT @AlexAqilAzfar: Singapore should just push away all the Foreign talents and retake it slowly and wisely.,foreign talents
1486485139,2014-02-25 05:34:47+00:00, ,4.38185E+17,en,0,0,0,1, ,Singapore should just push away all the Foreign talents and retake it slowly and wisely.,foreign talents
38225718,2014-02-12 14:56:29+00:00, ,4.33616E+17,en,0,0,0,0, ,@Singapore_HDB . Team up with MOM and ascertain address of all yr foreign talents ? Cross check ?,foreign talents
242635346,2014-02-07 15:00:02+00:00, ,4.31805E+17,en,0,0,0,0, ,Singapore is just a stepping stone to these foreign "talents" #sgelection #sgpolitics http://t.co/VFQMOD8TnY,foreign talents
900378812,2014-02-05 02:37:35+00:00, ,4.30893E+17,en,0,0,0,0, ,"Are Singaporeans now at the mercy of ""Foreign Talents""?: Dear The Real Singapore, A friend of mine has been job... http://t.co/Px7No5DbEv",foreign talents
920612113,2014-03-22 14:43:31+00:00, ,4.47383E+17,en,0,0,0,0, ,"Singapore just /has/ to use foreign talents. Omfg why. DON'T BRING RANDOM PEOPLE IN, MAN",foreign talents
2268576145,2014-03-19 14:33:58+00:00, ,4.46294E+17,en,0,0,0,0, ,"Supreme Leeder Lao Lee has spoken, do you dare defy Singapore's thirst for foreign talents? 

#FT #LaoLee... http://t.co/6SOHQPIo0G",foreign talents
242635346,2014-03-17 14:15:13+00:00, ,4.45564E+17,en,0,0,0,0, ,So many fake foreign "talents" in Singapore #sgelection #sgpolitics http://t.co/HuqfeCxWgA,foreign talents
1541008183,2014-03-12 08:40:23+00:00, ,4.43668E+17,en,0,0,0,0, ,In Singapore Foreign talents Indians having PRs n they still talking n supporting India politics.they don't want... http://t.co/ZKkwXfQ9da,foreign talents
242635346,2014-03-10 21:16:06+00:00, ,4.43133E+17,en,0,0,0,0, ,Too many fake foreign talents in Singapore #sgpolitics #sgelection http://t.co/B068Cd2J9C,foreign talents
398096178,2014-03-06 15:23:26+00:00, ,4.41595E+17,en,0,0,0,0, ,"[TRE] Will high cost of living lead to exodus of FTs?: Today, the research arm of The Economist rel... http://t.co/pf0P7X9nW7 #singapore",foreign talents
243942106,2014-04-29 05:12:29+00:00, ,4.6101E+17,en,1,0,0,0, ,A good way to recruit "Foreign Talents" and yet ensure fairness in Singapore http://t.co/4ZylHOzMsm,foreign talents
2385167317,2014-04-29 04:55:09+00:00, ,4.61006E+17,en,0,0,0,0, ,A good way to recruit "Foreign Talents" and yet ensure fairness in Singapore http://t.co/mhyrNBi86i,foreign talents
2400979250,2014-04-29 04:55:09+00:00, ,4.61006E+17,en,0,0,0,0, ,A good way to recruit "Foreign Talents" and yet ensure fairness in Singapore http://t.co/UkPt5wPTe8,foreign talents
900378812,2014-04-29 04:55:06+00:00, ,4.61006E+17,en,0,0,0,0, ,A good way to recruit "Foreign Talents" and yet ensure fairness in Singapore: There has been a lot of talk... http://t.co/Xpo1bzm1V6,foreign talents
2202468973,2014-04-29 04:55:06+00:00, ,4.61006E+17,en,0,0,0,0, ,A good way to recruit "Foreign Talents" and yet ensure fairness in Singapore: There has been a lot of talk... http://t.co/fwP3X8AYj9,foreign talents
2378771480,2014-04-29 04:55:06+00:00, ,4.61006E+17,en,0,0,0,0, ,A good way to recruit "Foreign Talents" and yet ensure fairness in Singapore http://t.co/Vefmtircay,foreign talents
623752641,2014-04-29 04:55:05+00:00, ,4.61006E+17,en,0,0,0,0, ,A good way to recruit "Foreign Talents" and yet ensure fairness in Singapore http://t.co/01TQtP0JBw,foreign talents
2247999204,2014-04-29 04:54:04+00:00, ,4.61005E+17,en,0,0,0,0, ,A good way to recruit "Foreign Talents" and yet ensure fairness in Singapore http://t.co/hIrXSRU8VQ,foreign talents
161239309,2014-04-27 11:01:47+00:00, ,4.60373E+17,en,0,0,0,0, ,Would like to know what you think Singapore's linguis... — Considering how foreign talents are assimilating into... http://t.co/YA5yTL9mnd,foreign talents
23737645,2014-04-21 05:14:48+00:00, ,4.58112E+17,en,0,0,1,0, ,"Just out of curiosity, what is so special about Singapore that young foreign talents are attracted to?",foreign talents
290634628,2014-04-17 06:16:22+00:00, ,4.56678E+17,en,0,0,0,0, ,Singapore should know when to stop taking foreign talents ar please!,foreign talents
1535583726,2014-04-05 13:11:30+00:00, ,4.52433E+17,en,0,0,0,1, ,RT @sgblogs: Uniquely Singapore: Generous with foreign "talents"; stingy with local talents #sgelection #sg... http://t.co/GTYoiJlYnv via @…,foreign talents
314325075,2014-04-05 12:55:27+00:00, ,4.52429E+17,en,0,0,0,1, ,Uniquely Singapore: Generous with foreign "talents"; stingy with local talents #sgelection #sg... http://t.co/GTYoiJlYnv via @votePAPout,foreign talents
242635346,2014-04-05 12:15:32+00:00, ,4.52419E+17,en,0,0,0,0, ,Uniquely Singapore: Generous with foreign "talents"; stingy with local talents #sgelection #sgpolitics http://t.co/4MZJr9uddm,foreign talents
54153440,2014-04-04 15:51:39+00:00, ,4.52111E+17,en,1,0,1,0, ,Singapore. Treating foreign talents better than their own soldiers and citizen.,foreign talents
2268576145,2014-04-02 01:46:22+00:00, ,4.51174E+17,en,0,0,0,0, ,"Do Singaporeans not see the role Foreign Talents play in Singapore? 

What do you think? 

#DoWeNeedFT... http://t.co/SN09mpZRcs",foreign talents
242635346,2014-05-24 18:01:40+00:00, ,4.70263E+17,en,0,0,0,0, ,Too many foreign "talents" in Singapore #sgelection #sgpolitics http://t.co/Nd1T7OXRa2,foreign talents
29141352,2014-05-24 07:16:44+00:00, ,4.70101E+17,en,0,0,0,0, ,Are "Foreign Talents" Singapore&amp;rsquo;s new natural resource? http://t.co/NQHZv8ygCY,foreign talents
1375983600,2014-05-23 12:42:48+00:00, ,4.69821E+17,en,0,0,0,2, ,RT @news_singapore: (RealSg) Are "Foreign Talents" Singapore’s new natural resource? http://t.co/OoEvCaZ8G0,foreign talents
623752641,2014-05-23 12:40:51+00:00, ,4.6982E+17,en,0,0,0,0, ,Are "Foreign Talents" Singapore’s new natural resource? http://t.co/Dw9CvWwbNh,foreign talents
2378771480,2014-05-23 12:40:42+00:00, ,4.6982E+17,en,0,0,0,0, ,Are "Foreign Talents" Singapore’s new natural resource? http://t.co/8QJYCFtWMU,foreign talents
900378812,2014-05-23 12:40:41+00:00, ,4.6982E+17,en,0,0,0,0, ,Are "Foreign Talents" Singapore’s new natural resource?: Australia’s plan to raise the pension entitlement age to... http://t.co/JiDaaRKagk,foreign talents
2202468973,2014-05-23 12:40:39+00:00, ,4.6982E+17,en,0,0,0,0, ,Are "Foreign Talents" Singapore’s new natural resource?: Australia’s plan to raise the pension entitlement age to... http://t.co/eZxlMBGqpO,foreign talents
2247999204,2014-05-23 12:27:33+00:00, ,4.69817E+17,en,0,0,0,0, ,Are "Foreign Talents" Singapore’s new natural resource? http://t.co/tmDCyFepKN,foreign talents
86736177,2014-05-23 12:27:30+00:00, ,4.69817E+17,en,0,0,0,2, ,(RealSg) Are "Foreign Talents" Singapore’s new natural resource? http://t.co/OoEvCaZ8G0,foreign talents
243942106,2014-05-23 12:27:29+00:00, ,4.69817E+17,en,0,0,0,0, ,Are "Foreign Talents" Singapore’s new natural resource? http://t.co/m8nwuWCYQX,foreign talents
242635346,2014-05-20 18:32:14+00:00, ,4.68822E+17,en,1,0,0,0, ,Fake foreign talents in Singapore #sgelection #sgpolitics http://t.co/az1crzCEOA,foreign talents
431457923,2014-05-07 23:51:16+00:00, ,4.64191E+17,en,0,0,0,0, ,Singapore is like a wolf in sheep's clothing. On the outside foreign talents see Singapore as a new frontier with great opportunities.,foreign talents
563655445,2014-05-05 17:10:17+00:00, ,4.63365E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
449073328,2014-05-05 15:40:00+00:00, ,4.63342E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
1008201308,2014-05-05 11:24:57+00:00, ,4.63278E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
488242032,2014-05-05 08:59:27+00:00, ,4.63242E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
835060058,2014-05-05 08:51:51+00:00, ,4.6324E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
211146895,2014-05-05 06:33:13+00:00, ,4.63205E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
354105607,2014-05-05 03:51:19+00:00, ,4.63164E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
562933691,2014-05-05 03:22:50+00:00, ,4.63157E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
367801683,2014-05-05 03:22:17+00:00, ,4.63157E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
198379051,2014-05-05 03:11:35+00:00, ,4.63154E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
2476928317,2014-05-05 02:41:31+00:00, ,4.63146E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
227897069,2014-05-05 01:43:22+00:00, ,4.63132E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
314091705,2014-05-05 01:25:07+00:00, ,4.63127E+17,en,0,0,0,0, ,"“@AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?”",foreign talents
313666942,2014-05-05 00:30:19+00:00, ,4.63113E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
153798798,2014-05-05 00:21:10+00:00, ,4.63111E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
1316409788,2014-05-05 00:02:31+00:00, ,4.63106E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
1105309298,2014-05-04 22:56:45+00:00, ,4.6309E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
535397714,2014-05-04 22:56:36+00:00, ,4.6309E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
449154020,2014-05-04 22:55:58+00:00, ,4.6309E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
64951811,2014-05-04 22:54:37+00:00, ,4.63089E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
297501779,2014-05-04 16:27:55+00:00, ,4.62992E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
356956534,2014-05-04 16:26:30+00:00, ,4.62992E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
292846602,2014-05-04 16:20:58+00:00, ,4.6299E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
204186643,2014-05-04 16:20:15+00:00, ,4.6299E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
56108918,2014-05-04 16:20:04+00:00, ,4.6299E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
876182670,2014-05-04 16:20:02+00:00, ,4.6299E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
286719029,2014-05-04 16:19:29+00:00, ,4.6299E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
298500360,2014-05-04 16:18:48+00:00, ,4.6299E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
211431426,2014-05-04 16:06:50+00:00, ,4.62987E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
166078724,2014-05-04 16:06:23+00:00, ,4.62987E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
378965533,2014-05-04 15:49:51+00:00, ,4.62982E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
93767159,2014-05-04 15:43:44+00:00, ,4.62981E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
83521431,2014-05-04 15:40:17+00:00, ,4.6298E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
228253349,2014-05-04 15:37:15+00:00, ,4.62979E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
147968088,2014-05-04 15:36:46+00:00, ,4.62979E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
262608463,2014-05-04 15:31:10+00:00, ,4.62978E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
452454019,2014-05-04 15:30:23+00:00, ,4.62978E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
127897051,2014-05-04 15:21:29+00:00, ,4.62975E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
1097993532,2014-05-04 15:19:05+00:00, ,4.62975E+17,en,0,0,0,220, ,"RT @AlexAqilAzfar: Singapore loves to employ foreign talents, why not they get foreigners to serve NS? dont you all think its a good idea?",foreign talents
