author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,border closure,,,,
267330883,2020-07-26 20:22:21+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1656032347,2020-07-26 20:16:07+00:00, ,1287481847203627009,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
355392375,2020-07-26 20:15:53+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
306521996,2020-07-26 20:15:31+00:00, ,1287481698083577857,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
402782927,2020-07-26 20:13:45+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
171403849,2020-07-26 20:10:14+00:00, ,1287480365670637569,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
69977246,2020-07-26 20:09:55+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1072395245688623105,2020-07-26 20:08:29+00:00, ,1287479928817098753,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
134919784,2020-07-26 20:06:06+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
292054328,2020-07-26 20:04:52+00:00, ,1287479017919176705,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
8.67699E+17,2020-07-26 20:02:35+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
406942306,2020-07-26 20:02:01+00:00, ,1287478299975876610,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
2375847752,2020-07-26 20:01:52+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
964421971332104192,2020-07-26 20:01:04+00:00, ,1287478061798174726,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
284992940,2020-07-26 20:00:04+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1196276827,2020-07-26 19:59:16+00:00, ,1287477606267400193,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
189183545,2020-07-26 19:57:58+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
705448047036264448,2020-07-26 19:51:49+00:00, ,1287475731203854339,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
105483829,2020-07-26 19:49:33+00:00, ,1.28748E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1889139230,2020-07-26 19:37:38+00:00, ,1287472163642105864,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
134771523,2020-07-26 19:36:02+00:00, ,1.28747E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
348005724,2020-07-26 19:33:46+00:00, ,1287471189041057792,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.18815E+18,2020-07-26 19:33:40+00:00, ,1.28747E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
969123958023999493,2020-07-26 19:33:18+00:00, ,1287471071332114437,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
779864402,2020-07-26 19:30:21+00:00, ,1.28747E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1708531729,2020-07-26 19:29:37+00:00, ,1287470145540161542,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
784378116,2020-07-26 19:26:38+00:00, ,1.28747E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1196150008455860229,2020-07-26 19:23:56+00:00, ,1287468715278204929,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
184807904,2020-07-26 19:23:43+00:00, ,1.28747E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1143409618372222977,2020-07-26 19:22:20+00:00, ,1287468311547191297,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
2401674005,2020-07-26 19:19:42+00:00, ,1.28747E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
303827533,2020-07-26 19:17:42+00:00, ,1287467148416290817,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
7.95887E+17,2020-07-26 19:17:02+00:00, ,1.28747E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
139641197,2020-07-26 19:00:35+00:00, ,1287462838416683012,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
374980741,2020-07-26 18:59:57+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
3376173381,2020-07-26 18:58:05+00:00, ,1287462209036017664,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1681693322,2020-07-26 18:57:16+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
352226358,2020-07-26 18:55:44+00:00, ,1287461620730540032,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
46654377,2020-07-26 18:55:27+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
524570396,2020-07-26 18:54:55+00:00, ,1287461415507419136,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
7.31836E+17,2020-07-26 18:54:36+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1168565819992891392,2020-07-26 18:51:15+00:00, ,1287460489056772097,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
274627885,2020-07-26 18:50:58+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
187204088,2020-07-26 18:49:49+00:00, ,1287460128552366080,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
3330606073,2020-07-26 18:47:12+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1210603167404216322,2020-07-26 18:44:05+00:00, ,1287458687905341440,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.02259E+18,2020-07-26 18:43:13+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1434916778,2020-07-26 18:42:13+00:00, ,1287458218403344387,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
351136539,2020-07-26 18:41:12+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
877843076,2020-07-26 18:40:57+00:00, ,1287457897933344768,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
24353843,2020-07-26 18:40:51+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
210524545,2020-07-26 18:40:48+00:00, ,1287457862768353281,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
9.56951E+17,2020-07-26 18:38:55+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
221985881,2020-07-26 18:36:05+00:00, ,1287456675469959169,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
226595423,2020-07-26 18:34:51+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1058022596,2020-07-26 18:32:12+00:00, ,1287455696783659010,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
3705249976,2020-07-26 18:32:02+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1034797539269259264,2020-07-26 18:32:00+00:00, ,1287455648037376007,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
146358876,2020-07-26 18:31:20+00:00, ,1.28746E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1132730334,2020-07-26 18:22:22+00:00, ,1287453222081355776,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
338623561,2020-07-26 18:22:03+00:00, ,1.28745E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
428009249,2020-07-26 18:20:15+00:00, ,1287452690881142786,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
141551401,2020-07-26 18:17:01+00:00, ,1.28745E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1467134264,2020-07-26 18:16:44+00:00, ,1287451804209426432,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
726707436,2020-07-26 18:16:22+00:00, ,1.28745E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
817335967656902657,2020-07-26 18:12:32+00:00, ,1287450749308461067,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
306176552,2020-07-26 18:10:12+00:00, ,1.28745E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
181115403,2020-07-26 18:09:51+00:00, ,1287450073111187456,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
336718987,2020-07-26 18:05:28+00:00, ,1.28745E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1080897316301754368,2020-07-26 18:04:58+00:00, ,1287448844809142273,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
582625323,2020-07-26 18:04:17+00:00, ,1.28745E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1021114351258873859,2020-07-26 17:57:03+00:00, ,1287446851654955008,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
4161902243,2020-07-26 17:55:33+00:00, ,1.28745E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1248148226298925056,2020-07-26 17:51:49+00:00, ,1287445531917053952,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
258794651,2020-07-26 17:49:18+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
219108131,2020-07-26 17:48:55+00:00, ,1287444805904142342,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.09827E+18,2020-07-26 17:47:08+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1433260212,2020-07-26 17:46:44+00:00, ,1287444253069783040,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
141995033,2020-07-26 17:44:49+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1603477669,2020-07-26 17:43:03+00:00, ,1287443329194561537,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.02865E+18,2020-07-26 17:40:43+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1192310900,2020-07-26 17:39:51+00:00, ,1287442524114759684,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.00902E+18,2020-07-26 17:39:31+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1051460752614313986,2020-07-26 17:38:14+00:00, ,1287442115459416065,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
590587253,2020-07-26 17:33:55+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
3438784727,2020-07-26 17:29:10+00:00, ,1287439833959456771,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
121897106,2020-07-26 17:29:09+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
78701794,2020-07-26 17:28:25+00:00, ,1287439642997018626,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
510997340,2020-07-26 17:26:52+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1202558887653711875,2020-07-26 17:26:42+00:00, ,1287439214343266304,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1878686978,2020-07-26 17:26:37+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1247762494556237824,2020-07-26 17:26:08+00:00, ,1287439069530726400,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.06824E+18,2020-07-26 17:25:49+00:00, ,1.28744E+18,en,1,0,0,0, ,"Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.

When we ask for small development, Rome would suddenly not be ""built in a day""""""There is even nobody to ask development from bec‚Ä¶https://t.co/8WcsqKYzMp",border closure,,,,
1591738608,2020-07-26 17:25:43+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
188829385,2020-07-26 17:24:17+00:00, ,1287438604055322628,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1667925985,2020-07-26 17:22:18+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
903735207777505281,2020-07-26 17:21:50+00:00, ,1287437988625035265,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
2169501766,2020-07-26 17:18:45+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
974025199384514560,2020-07-26 17:16:53+00:00, ,1287436741704589319,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
8.11627E+17,2020-07-26 17:15:50+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
277273094,2020-07-26 17:15:37+00:00, ,1287436423902240770,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
323829675,2020-07-26 17:15:10+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
152538144,2020-07-26 17:13:51+00:00, ,1287435981038194690,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
900473623,2020-07-26 17:11:39+00:00, ,1.28744E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
354334334,2020-07-26 17:10:52+00:00, ,1287435229339295745,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.02198E+18,2020-07-26 17:09:01+00:00, ,1.28743E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1219549510332035072,2020-07-26 17:04:53+00:00, ,1287433720727773184,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
188644630,2020-07-26 17:04:09+00:00, ,1.28743E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
150957150,2020-07-26 17:01:39+00:00, ,1287432906915360769,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
314252203,2020-07-26 17:00:37+00:00, ,1.28743E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1241038268,2020-07-26 16:57:03+00:00, ,1287431750214397954,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
9.82756E+17,2020-07-26 16:56:09+00:00, ,1.28743E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
976069400,2020-07-26 16:55:50+00:00, ,1287431444994957312,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
2993492024,2020-07-26 16:54:32+00:00, ,1.28743E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
183164591,2020-07-26 16:52:39+00:00, ,1287430645556314112,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
237258690,2020-07-26 16:50:08+00:00, ,1.28743E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
2219552855,2020-07-26 16:45:56+00:00, ,1287428953825828864,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1063454442,2020-07-26 16:45:45+00:00, ,1.28743E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
458626625,2020-07-26 16:45:30+00:00, ,1287428845126275073,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.02331E+18,2020-07-26 16:38:53+00:00, ,1.28743E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
146406905,2020-07-26 16:36:20+00:00, ,1287426535775965186,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
228746127,2020-08-29 22:27:01+00:00, ,1.29984E+18,en,0,0,0,2, ,RT @jmlclp: Singapore and Malaysia after the border closure is over https://t.co/63bwZsCumM,border closure,,,,
198004356,2020-08-29 12:08:18+00:00, ,1.29968E+18,en,1,0,0,2, ,Singapore and Malaysia after the border closure is over https://t.co/63bwZsCumM,border closure,,,,
45421347,2020-08-24 11:17:09+00:00, ,1.29786E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
212350777,2020-08-17 21:58:29+00:00, ,1295480141783666690,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
636095356,2020-08-17 21:57:55+00:00, ,1.29548E+18,en,0,0,0,3588, ,"RT @HEOkike: Nigeria wants tax regime of the UK, media censorship of Singapore, Japan's border closure and North Korea's authoritarianism.‚Ä?
1033258207,2020-08-17 21:48:32+00:00, ,1295477637087993859,en,0,0,0,3588, ,RT @HEOkike: Nigeria wants tax regime of the UK",border closure, Japan's border closure and North Korea's authoritarianism.‚Ä?,,,
1.23358E+18,2020-08-17 20:23:40+00:00, ,1.29546E+18,en,1,0,0,0, ,"Normally, 300,000 people commute across the Malaysia-Singapore border on a daily basis. After five months of closure, the link is slowly and finally starting to open up again - with limited permission and testing required https://t.co/bYzmMVwesq",border closure,,,,
1.27732E+18,2020-08-16 03:49:18+00:00, ,1.29484E+18,en,0,0,0,1, ,"RT @missing24seven: [Shop Update]

Hey guys ~ Just sent an email update to everyone who ordered from my shop! Sadly international orders ex‚Ä?
3270131503,2020-08-16 03:42:24+00:00, ,1294841917872562180,en,18,0,1,1, ,[Shop Update]",border closure,,,,
