author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,xenophobic
263226539,2018-06-11 06:12:49+00:00, ,1.00606E+18,en,10,0,1,0, ,"@ScottAdamsSays @JoyAnnReid No sir Mr. Adams. I believe I worry about exactly the right thing! That is that an egomaniacal, Tyrannical, xenophobic, untruthful, &amp; frankly unbalanced man will b at that Singapore Summit. &amp; so will Kim Jong Un!",xenophobic
15177474,2018-06-09 06:03:33+00:00, ,1.00533E+18,en,0,0,0,0, ,"@flutterleaves Populism is encroaching in everywhere. Even Singapore here is not spared; there has been a rise in the number of new opposition parties that are blatantly xenophobic and populist. 

And you thought this can’t happen in a place as authoritarian as us.",xenophobic
8.97407E+17,2018-06-05 14:12:48+00:00, ,1.004E+18,en,2,0,0,0, ,"@mrbrown Not that I’m xenophobic. The decline is largely due to Poor Foreigners unconsciously seat around and clog the street, and the fact that all these luxury brands in SG were not motivated to create ‘Singapore Exclusive’ line.",xenophobic
26505881,2018-06-04 06:36:53+00:00, ,1.00353E+18,en,1,0,2,0, ,"@michael32015588 @hoddydod70 @Nick4125 @PeteNorth303 @RupaHuq There is no ""excess of people in the land"", that's just xenophobic bollocks. Japan and Singapore, just as examples, are far more densely populated.",xenophobic
2904716963,2018-07-05 10:54:17+00:00, ,1.01482E+18,en,0,0,1,0, ,"@DiplomaticIfe Some of the most developed countries in the world went through the strong man toga before achieving greatness.  Think Singapore,  China, South Korea etc. As for the xenophobic narrative,  think CNN and the fake news brigade. @realDonaldTrump @RyanAFournier",xenophobic
355772713,2018-07-01 17:38:03+00:00, ,1.01348E+18,en,0,0,0,0, ,"@DanielJHannan Daniel, you are not a Little Englander. Wake up and smell the coffee. This lot are not pursuing a Swiss or Singapore model but a closed xenophobic one. Come to your senses!",xenophobic
3019279129,2018-08-27 16:18:57+00:00, ,1.03411E+18,en,0,0,1,0, ,"@wickedwidows like,,, have they seen like..... the rich ppl of china? the rich of singapore are the same except xenophobic towards prc LOL like, ive had well off friends, who even though arent the same level of rich as the Characters in CRA, theyre jst as snobby and extravagant and classist",xenophobic
48673284,2018-08-26 00:28:15+00:00, ,1.03351E+18,en,1,0,1,0, ,"@michaelhallida4 @peartonjohnson The history of European Australia is profoundly xenophobic. From 1788 to at least 1942 Australia was largely seen by its European occupants as an outpost of the British Empire. That began to change after the fall of Singapore, with the reorientation of policy towards the US.",xenophobic
611192601,2018-08-21 13:55:45+00:00, ,1.0319E+18,en,0,0,0,0, ,"Me running away from learning about the very racist, Xenophobic and Islamaphobic history of Singapore so I can enjoy CRA over and over again. https://t.co/xQHyxYH0wu",xenophobic
1226745896,2018-08-14 10:13:23+00:00, ,1.02931E+18,en,0,0,0,0, ,"#Angry #racist netizen complains about ‘very unsightly’ #Bangladeshis and #Filipinas picnicking in a field in #Kallang, #Singapore
#xenophobic #ZulfadliNordin #KPKB #foreigners #picnic #rojak https://t.co/1vozJENbYI via @Independentsg",xenophobic
166505377,2018-08-12 06:26:20+00:00, ,1.02853E+18,en,0,0,0,2, ,"RT @shakkazulu: To all you xenophobic idiots, this is the country with the highest Muslim population. They even had a female President, som…",xenophobic
626178782,2018-08-11 06:32:56+00:00, ,1.02817E+18,en,1,0,1,0, ,There are parallels here in Singapore. The poorer working classes left behind and the global elite mocking them for being xenophobic or pontificating on Chinese privilege. The picture is much more complex.,xenophobic
1.02349E+18,2018-08-10 23:20:16+00:00, ,1.02806E+18,en,0,0,0,0, ,"@SBSNews 3rd World Eastern Europe will never be equal to the neighbouring West despite not being coloured  overcoming centuries of xenophobic&amp;racist Western NAZI colonialism by Germans,Britons, French,Spanish,Portugese,Dutch. But coloured America,China, Australia, Singapore r winning now.",xenophobic
166505377,2018-08-02 13:51:18+00:00, ,1.02502E+18,en,0,0,0,2, ,"RT @shakkazulu: To all you xenophobic idiots, this is the country with the highest Muslim population. They even had a female President, som…",xenophobic
71083444,2018-08-02 12:51:03+00:00, ,1.025E+18,en,0,0,0,2, ,"To all you xenophobic idiots, this is the country with the highest Muslim population. They even had a female President, something USA can’t claim. Singapore has more women on boards, thanks to name-and-shame strategy  https://t.co/WbQSxaN6Us",xenophobic
9.37797E+17,2018-09-20 06:51:32+00:00, ,1.04267E+18,en,1,0,1,0, ,"@747Anj You are AMAZING!!!I have evidence against Nigel Farange, and with Boris Johnson, I can go over the records of when he was foreign minister and highlight all the lies that he told, especially regarding his xenophobic rhetoric. Btw, in Singapore, public officials who lie go to jail",xenophobic
38280740,2018-10-26 02:34:46+00:00, ,1.05565E+18,en,0,0,0,2, ,"RT @pmphillips: Dyson argues for and funds Brexit. Then he places his big electric car factory in...Singapore!!!! Boris, Gove, and big busi…",xenophobic
271216592,2018-10-24 00:39:55+00:00, ,1.0549E+18,en,0,0,0,0, ,"Yang Kaiheng and Ai Takagi, the duo responsible for xenophobic news site The Real Singapore, have found success as ramen shop owners after being conceited of and... https://t.co/S4eyQLBC58",xenophobic
12493782,2018-10-23 17:33:46+00:00, ,1.05479E+18,en,0,0,0,2, ,"RT @pmphillips: Dyson argues for and funds Brexit. Then he places his big electric car factory in...Singapore!!!! Boris, Gove, and big busi…",xenophobic
18273674,2018-10-23 17:28:29+00:00, ,1.05479E+18,en,4,0,0,2, ,"Dyson argues for and funds Brexit. Then he places his big electric car factory in...Singapore!!!! Boris, Gove, and big business leaders - a xenophobic plutocracy who care nothing about Britain.",xenophobic
9.6159E+17,2018-10-11 15:09:08+00:00, ,1.0504E+18,en,0,0,1,0, ,"Wow.

So we have 2 Tamil Prime Ministers at the same time, across the world.

 Moses Nagamootoo, Prime Minister of  Guyana.
K Shanmugam, Prime Minister of Singapore.
But tamil desiyam is racist xenophobic when it comes to who should rule #TamilNadu

https://t.co/2MDSt5GYLE",xenophobic
1845928585,2018-10-10 22:21:57+00:00, ,1.05015E+18,en,2,0,0,0, ,Keep malaysia invisible from your tour map @BTS_twt. Better that way since many malaysians here are xenophobic and trash. i dont mind going all the way to singapore to see you boys,xenophobic
9.52377E+17,2018-10-10 03:05:18+00:00, ,1.04986E+18,en,0,0,0,0, ,@thetimes Hello @thetimes! You are officially now known among all ARMYs as a racist xenophobic asian-hating newspaper with journalists who can’t report / google for shit. How’s it feel? XOXO all the way from singapore ?,xenophobic
757537969,2018-10-06 21:03:28+00:00, ,1.04868E+18,en,0,0,1,0, ,"@archiemohan @Smiler_Bray @helen_a15 He also stopped after saying triumphantly: 'George, did you look at the stats?! Britain is the least xenophobic country in Europe! . And only added the Singapore bit after people started laughing, and challenging him. So not sure I 100% buy that was his real point.",xenophobic
9.51182E+17,2018-11-24 21:39:47+00:00, ,1.06645E+18,en,0,0,0,0, ,"@ScheerGreentree @amber_xback @lilbunnyjjk_ Are you that ignorant ? Chinese people are in China, taiwan, HK, Thailand, Vietnam, Malaysia , singapore, Korea, Japan. Even America, UK. Save your dumb bigoted remark somewhere else. Damn you call yourself a bts fan ? Are all bts fans like this ? Makes xenophobic remarks ?",xenophobic
380091389,2018-11-23 12:19:36+00:00, ,1.06594E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
2203718964,2018-11-22 18:02:08+00:00, ,1.06567E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
411650936,2018-11-22 09:15:41+00:00, ,1.06553E+18,en,0,0,0,0, ,"@SebDance The flag, the empire, bangers n mash, Polish plumbers, Rumanian fruit pickers, any other number of xenophobic, petty Englander small mindedness, oh and almost forgot; hedge-fund clean-ups, deregulation, low taxation and Singapore on the Thames. What a silly little country.",xenophobic
25494375,2018-11-21 14:27:35+00:00, ,1.06525E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
229811103,2018-11-20 21:29:09+00:00, ,1.06499E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
2906340436,2018-11-20 20:45:27+00:00, ,1.06498E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
1948995763,2018-11-20 20:33:19+00:00, ,1.06498E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
23619871,2018-11-20 19:00:09+00:00, ,1.06496E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
8.91333E+17,2018-11-20 17:33:28+00:00, ,1.06493E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
24246327,2018-11-20 16:48:18+00:00, ,1.06492E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
274746177,2018-11-20 14:26:13+00:00, ,1.06489E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
615507943,2018-11-20 13:28:07+00:00, ,1.06487E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
9.0652E+17,2018-11-20 13:09:21+00:00, ,1.06487E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
117345635,2018-11-20 12:57:51+00:00, ,1.06487E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
2580524542,2018-11-20 12:41:12+00:00, ,1.06486E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
1719253332,2018-11-20 12:22:57+00:00, ,1.06486E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
9.48952E+17,2018-11-20 11:35:09+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
543663904,2018-11-20 11:33:46+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
7.54351E+17,2018-11-20 11:25:27+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
31712464,2018-11-20 11:24:43+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
41272346,2018-11-20 11:22:19+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
14096171,2018-11-20 11:15:39+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
477309632,2018-11-20 11:07:36+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
226570959,2018-11-20 11:03:23+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
248885435,2018-11-20 11:01:41+00:00, ,1.06484E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
2382116594,2018-11-20 10:49:13+00:00, ,1.06483E+18,en,0,0,0,31, ,"RT @Botanygeek: As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comm…",xenophobic
189658688,2018-11-20 10:48:04+00:00, ,1.06483E+18,en,973,4,44,31, ,"As EVERYTIME I post about the amazing urban landscaping of Singapore, I get a whole bunch of neo-colonial &amp; xenophobic comments...

This week I will be tweeting a daily picture of a different Singapore green project.

I hope it inspires people, and may even make them less angry.",xenophobic
2147600012,2018-12-27 21:27:53+00:00, ,1.0784E+18,en,0,0,0,1, ,"RT @visakanv: 49. I sometimes find myself envying the lady behind The Real Singapore, a hateful, xenophobic website that made US$360,000 in…",xenophobic
16884623,2018-12-27 20:37:05+00:00, ,1.07839E+18,en,15,1,1,1, ,"49. I sometimes find myself envying the lady behind The Real Singapore, a hateful, xenophobic website that made US$360,000 in ad revenue. She spent less than a year in jail for it. Sounds like a good deal to me ? Modern day heist story https://t.co/JEEWTk6GcM",xenophobic
2728330427,2018-12-17 09:32:15+00:00, ,1.0746E+18,en,1,0,1,0, ,"@philhajphil @peterndoro All this so- called insinuations are your own thinking. Corruption knows no boundaries, it must be investigated in Zim, Brazil,Singapore etc. What's Xenophobic about that?",xenophobic
154994810,2018-12-03 16:16:11+00:00, ,1.06963E+18,en,0,0,1,0, ,"@calummiller @Rachael2Win @NicolaSturgeon After two decades of clashes, we're unlikely to agree. IMHO your glorious isolation requires an entrepreneurial quasi-police state like Singapore to succeed—which neither want. I prefer loose links with Brussels to being tholed to prissy, xenophobic Home-County nabobs. Don't you?",xenophobic
1.03908E+18,2018-12-03 02:59:39+00:00, ,1.06943E+18,en,0,0,0,0, ,Singaporean faces xenophobic backlash after being charged for damaging London ambulance https://t.co/PCe24rc5vH,xenophobic
3196089602,2018-12-03 02:07:11+00:00, ,1.06941E+18,en,0,0,0,0, ,Singaporean faces xenophobic backlash after being charged for damaging London ambulance  https://t.co/OknqrvwBCE https://t.co/5lcOIDU10I,xenophobic
1245781052,2018-12-02 08:33:07+00:00, ,1.06915E+18,en,0,0,0,0, ,"In the UK, they call people like him ""chavs"". In Singapore, some of us accuse him of not being a ""true blue Singaporean"". https://t.co/w8Z71vOCae",xenophobic
3233925233,2018-12-01 12:24:54+00:00, ,1.06884E+18,en,0,0,0,1, ,"RT @eddie_rippeth: @huwed @db_webb The real Singapore model! Hopeless divisions in leadership, xenophobic arrogance towards the opponent, r…",xenophobic
8.59863E+17,2018-12-01 11:14:02+00:00, ,1.06883E+18,en,1,0,0,1, ,"@huwed @db_webb The real Singapore model! Hopeless divisions in leadership, xenophobic arrogance towards the opponent, refusal to acknowledge reality, total failure to prepare, often on spurious psychological grounds ('bad for morale'). Plus rats (Bennett) jumping from sinking ship.",xenophobic
44410806,2019-01-23 09:19:08+00:00, ,1.088E+18,en,1,0,1,0, ,Dyson moving operations to Singapore is nothing to do with Brexit. Remainers persist in pretending to believe that Brexit is about xenophobic retrenchment - which is precisely the opposite of the case.,xenophobic
20194766,2019-01-22 23:47:34+00:00, ,1.08786E+18,en,0,0,0,0, ,"@KeithBrownSNP Dyson moving operations to singapore must be fake news.

Brexiteers are all xenophobic, nativist, brit-nat supremacists and protectionists... right?  Surely wouldn't trust bloody foreigners to do our business?",xenophobic
7.93157E+17,2019-01-22 20:22:21+00:00, ,1.08781E+18,en,0,0,0,0, ,"https://t.co/tLILD5o0Fp
Britain's wealthiest?
After the xenophobic, ""go it alone"", nationalistic Brexit vote, your boy Dyson (who apparently was a ""pro"" vote) decides to leg it for Singapore ...
Staying at Raffles?
The single-minded ass-hattery of the wealthy is awesome ...",xenophobic
7.18456E+17,2019-01-22 19:00:29+00:00, ,1.08779E+18,en,0,0,1,0, ,@DeborahMeaden @KateWilliamsme Not buying Dyson because they are moving to Singapore? Are you only buying British @DeborahMeaden Very xenophobic of you. You are sounding like @Nigel_Farage,xenophobic
1.04615E+18,2019-01-22 17:13:19+00:00, ,1.08776E+18,en,1,0,1,0, ,"@Seaforde1 @itvnews the EU already has a trade deal with singapore.... thats why he goes there because the EU market is more important than little xenophobic england.
Uk population is aging, birth rate low, at the same time immigration will now be curbed. This will lead south for the economy.",xenophobic
2505725286,2019-01-21 18:07:13+00:00, ,1.08741E+18,en,2,1,0,0, ,"The    English have always been somewhat xenophobic perhaps not the youth but they were too indolent to vote for such an important matter. My family has lived in several colonies since Russian Revolution, China, India, Singapore, British West In, Canada,colonials home to roost? https://t.co/4VR8dleR3Z",xenophobic
296211879,2019-01-15 11:05:31+00:00, ,1.08513E+18,en,1,0,0,0, ,"Look at the type of politicians who support leave, like Michael Gove. It tells you all you need to know what kind of country they want: Singapore on Thames, xenophobic. Neo-liberal but insular. #MichaelGove #alloutpolitics #r4today",xenophobic
1581771517,2019-01-14 01:45:44+00:00, ,1.08463E+18,en,0,0,0,0, ,"Indians allegedly take off shoes in Singapore train, Singaporeans respond with racist and xenophobic remarks https://t.co/TGWhnYglTr Could be that they didn't realize what they did wasn't pleasant!",xenophobic
3008083310,2019-01-13 04:27:06+00:00, ,1.08431E+18,en,1,0,0,0, ,"#news #world #uae Indians allegedly take off shoes in Singapore train, Singaporeans respond with racist and xenophobic remarks https://t.co/73dzTrJiti",xenophobic
174588026,2019-01-12 23:57:33+00:00, ,1.08424E+18,en,0,0,0,0, ,"I would like to think that when Indians take off their shoes, it is a form of respect! Or at the very least, a nod of approval that our train is as clean as their home or temple. ???? https://t.co/MipqPcCXBo",xenophobic
3196089602,2019-01-12 21:07:12+00:00, ,1.0842E+18,en,0,0,0,0, ,"Indians allegedly take off shoes in Singapore train, Singaporeans respond with racist and xenophobic remarks  https://t.co/ihgtlQNiGg https://t.co/LSQpYf9esu",xenophobic
8.34312E+17,2019-01-12 08:07:14+00:00, ,1.084E+18,en,0,0,0,0, ,"Indians allegedly take off shoes in Singapore train, Singaporeans respond with racist and xenophobic remarks https://t.co/QuomRoxVzw",xenophobic
3196089602,2019-01-12 07:07:12+00:00, ,1.08398E+18,en,0,0,0,0, ,"Indians allegedly take off shoes in Singapore train, Singaporeans respond with racist and xenophobic remarks https://t.co/T378bTyK8B https://t.co/U3JRn1vAqr",xenophobic
390536776,2019-01-12 06:18:31+00:00, ,1.08397E+18,en,0,0,0,2, ,"RT @CoconutsSG: Yeah, airing your feet in a train is gross but did we as Singaporeans REALLY have to respond with xenophobia and racism? ht…",xenophobic
1245781052,2019-01-12 06:03:56+00:00, ,1.08397E+18,en,3,0,1,2, ,"Yeah, airing your feet in a train is gross but did we as Singaporeans REALLY have to respond with xenophobia and racism? https://t.co/jdaGgKmQvY",xenophobic
2370452312,2019-01-06 10:23:44+00:00, ,1.08186E+18,en,0,0,0,0, ,"Surely one to file under “something that never happened” but even so, what is so unspeakable about border officials prioritising the country’s own passport holders over others? Are Singapore, the US and Canada “xenophobic” also? https://t.co/iShaD7sc5W",xenophobic
7.47349E+17,2019-01-04 09:20:23+00:00, ,1.08112E+18,en,0,0,0,9, ,"RT @FenCoul: A ""First Properly-Informed, Un-Corrupted Referendum"" is probably the only way back to sanity, stability, people's rights and e…",xenophobic
7.46985E+17,2019-01-04 08:15:26+00:00, ,1.0811E+18,en,0,0,0,9, ,"RT @FenCoul: A ""First Properly-Informed, Un-Corrupted Referendum"" is probably the only way back to sanity, stability, people's rights and e…",xenophobic
9.4817E+17,2019-01-04 07:39:47+00:00, ,1.08109E+18,en,0,0,0,9, ,"RT @FenCoul: A ""First Properly-Informed, Un-Corrupted Referendum"" is probably the only way back to sanity, stability, people's rights and e…",xenophobic
2262575765,2019-01-03 11:32:48+00:00, ,1.08079E+18,en,0,0,0,9, ,"RT @FenCoul: A ""First Properly-Informed, Un-Corrupted Referendum"" is probably the only way back to sanity, stability, people's rights and e…",xenophobic
9.07996E+17,2019-01-03 09:22:50+00:00, ,1.08076E+18,en,0,0,0,0, ,and i dont mean this in a xenophobic way i mean like why are the political activists for Singapore foreginers,xenophobic
3291385466,2019-01-03 05:48:01+00:00, ,1.0807E+18,en,0,0,0,9, ,"RT @FenCoul: A ""First Properly-Informed, Un-Corrupted Referendum"" is probably the only way back to sanity, stability, people's rights and e…",xenophobic
227034516,2019-01-02 16:49:04+00:00, ,1.08051E+18,en,0,0,0,2, ,"RT @historyboy77: Singapore is a city-state entrep?t. The UK is a sprawling nation-state. Big difference! Also, I highly doubt Singapore's…",xenophobic
2350648896,2019-01-02 16:06:12+00:00, ,1.0805E+18,en,0,0,0,2, ,"RT @historyboy77: Singapore is a city-state entrep?t. The UK is a sprawling nation-state. Big difference! Also, I highly doubt Singapore's…",xenophobic
802966182,2019-01-02 14:12:44+00:00, ,1.08047E+18,en,1,0,1,2, ,"Singapore is a city-state entrep?t. The UK is a sprawling nation-state. Big difference! Also, I highly doubt Singapore's lax immigration policies will sit well with the Tories gammony xenophobic brexit base. https://t.co/EBgLNwvzMf",xenophobic
8.59863E+17,2019-01-01 21:17:32+00:00, ,1.08021E+18,en,0,0,0,0, ,"@grantshapps @Jeremy_Hunt Brexit strategy already closely follows the Singapore model - of 1942. A weak leader beset by divisive sub-ordinates, xenophobic arrogance, chaotic lack of preparation and ignoring and demonising naysayers. It led to worst disaster in recent British history - until Brexit?",xenophobic
3039014321,2019-01-01 12:39:51+00:00, ,1.08008E+18,en,0,0,0,9, ,"RT @FenCoul: A ""First Properly-Informed, Un-Corrupted Referendum"" is probably the only way back to sanity, stability, people's rights and e…",xenophobic
15082635,2019-02-07 03:45:31+00:00, ,1.09336E+18,en,0,0,0,0, ,"The optics are bad and #Trump frames his discussions on the #Wall in a disgusting and xenophobic way, but I get where he's going with it. Interestingly, Singapore has built a wall/fencing on Pulau Ubin, facing Malaysia.",xenophobic
39236504,2019-03-29 08:40:58+00:00, ,1.11155E+18,en,0,0,0,0, ,"@7NewsSC @fraser_anning Hmm...Malaysia and Singapore would like you to look at their cultural makeup; you racist, xenophobic, little shit",xenophobic
27361172,2019-03-14 11:46:49+00:00, ,1.10616E+18,en,0,0,0,0, ,"So... Singapore people don't have family to feed and thus must do more for foreigners first?

#Nationalism or #Xenophobic https://t.co/pTNmWvMNFt",xenophobic
2517200706,2019-03-12 12:07:11+00:00, ,1.10544E+18,en,0,0,1,0, ,"@AudiKhalid @zappyzac In all of my travels to Singapore and sll my social abd bysiness dealings, I have never found Singaporeans to be xenophobic. Clearly I was wrong.",xenophobic
17966994,2019-03-05 15:26:42+00:00, ,1.10295E+18,en,0,0,0,0, ,"TODAYonline | On MOM watchlist: 350 companies which unfairly hire foreigners over S'poreans. Now they are acknowledging unfair hiring practice..
So are we xenophobic now? #singapore  https://t.co/XZEbl2oqT9",xenophobic
3238000512,2019-04-27 10:03:55+00:00, ,1.12208E+18,en,1,0,1,0, ,"They can create the ripple effect, just like what happen in Singapore and Bangkok during Love Yourself Tour, and Wings Tour in Indonesia, wake up people! Your xenophobic is what make us behind others. I think that's all from me. ? thank you for coming at my TED Talk lol",xenophobic
921015198,2019-04-19 00:31:12+00:00, ,1.11904E+18,en,0,0,0,2, ,"RT @kixes: I really hate the way opposition politicians in Singapore pander to xenophobic sentiment for political points, but this meme fro…",xenophobic
61709756,2019-04-18 16:34:49+00:00, ,1.11892E+18,en,0,0,0,2, ,"RT @kixes: I really hate the way opposition politicians in Singapore pander to xenophobic sentiment for political points, but this meme fro…",xenophobic
27182288,2019-04-18 08:53:08+00:00, ,1.1188E+18,en,8,1,4,2, ,"I really hate the way opposition politicians in Singapore pander to xenophobic sentiment for political points, but this meme from a pro-PAP Facebook page works on the assumption(s) that (1) people don’t think before they get worked up, and/or (2) people are really dumb. https://t.co/LiXMAUk1Xu",xenophobic
2426693514,2019-04-05 03:43:34+00:00, ,1.11401E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
94505389,2019-04-05 03:32:20+00:00, ,1.11401E+18,en,0,0,0,0, ,"""As long as people keep electing xenophobic strongmen, there's always a danger of a resurgence of this way of thinking that hurts the most vulnerable."" 
Thank you The New Paper for this interview... https://t.co/UpNjOg5Urt",xenophobic
52897305,2019-04-04 23:01:22+00:00, ,1.11394E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
450726536,2019-04-04 21:34:02+00:00, ,1.11392E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
8.14879E+17,2019-04-04 20:37:54+00:00, ,1.1139E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
9.99283E+17,2019-04-04 18:24:45+00:00, ,1.11387E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
1.08072E+18,2019-04-04 17:20:26+00:00, ,1.11385E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
1.0854E+18,2019-04-04 16:35:13+00:00, ,1.11384E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
7.27775E+17,2019-04-04 15:05:25+00:00, ,1.11382E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
1.07778E+18,2019-04-04 14:37:58+00:00, ,1.11381E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
362675162,2019-04-04 14:00:08+00:00, ,1.1138E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
8.86308E+17,2019-04-04 13:52:13+00:00, ,1.1138E+18,en,0,0,0,24, ,"RT @handumasaphobia: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even ask…",xenophobic
3505046965,2019-04-04 12:25:30+00:00, ,1.11378E+18,en,0,0,0,24, ,"RT @Han23795154: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even asking…",xenophobic
8.06689E+17,2019-04-04 12:08:47+00:00, ,1.11378E+18,en,0,0,0,24, ,"RT @Han23795154: Xenophobic much...sokor police why don't you prioritize Cheonwon/Le Meridien instead of foreign investor, now even asking…",xenophobic
