author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,S pass
1.09894E+18,2019-10-12 15:57:40+00:00, ,1.18305E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
4907606522,2019-10-12 15:51:18+00:00, ,1.18305E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.09986E+18,2019-10-12 15:24:22+00:00, ,1.18304E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
7.90523E+17,2019-10-12 15:20:42+00:00, ,1.18304E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.11817E+18,2019-10-12 14:43:40+00:00, ,1.18303E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.10064E+18,2019-10-12 14:26:21+00:00, ,1.18303E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
9.81921E+17,2019-10-12 14:22:23+00:00, ,1.18303E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.15436E+18,2019-10-12 14:11:25+00:00, ,1.18302E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
8.44899E+17,2019-10-12 14:00:58+00:00, ,1.18302E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.10065E+18,2019-10-12 13:59:42+00:00, ,1.18302E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.1019E+18,2019-10-12 13:49:58+00:00, ,1.18302E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.08511E+18,2019-10-12 13:02:56+00:00, ,1.18301E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.13402E+18,2019-10-12 13:02:52+00:00, ,1.18301E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.13785E+18,2019-10-12 13:01:44+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.02798E+18,2019-10-12 13:00:33+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.06922E+18,2019-10-12 12:57:48+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
399187721,2019-10-12 12:45:45+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.1444E+18,2019-10-12 12:44:17+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
9.79395E+17,2019-10-12 12:28:56+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.07599E+18,2019-10-12 12:28:22+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
351438539,2019-10-12 12:26:20+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
566166581,2019-10-12 12:24:24+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.0717E+18,2019-10-12 12:23:13+00:00, ,1.183E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.178E+18,2019-10-12 12:17:30+00:00, ,1.18299E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1206499232,2019-10-12 12:17:23+00:00, ,1.18299E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.08182E+18,2019-10-12 12:14:25+00:00, ,1.18299E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
9.39134E+17,2019-10-12 12:02:20+00:00, ,1.18299E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.09351E+18,2019-10-12 11:58:54+00:00, ,1.18299E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
8.46668E+17,2019-10-12 11:54:07+00:00, ,1.18299E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
2772985807,2019-10-12 11:46:59+00:00, ,1.18299E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.14459E+18,2019-10-12 11:44:04+00:00, ,1.18299E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1642664010,2019-10-12 11:39:56+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
103239384,2019-10-12 11:23:56+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.08609E+18,2019-10-12 11:18:57+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.10761E+18,2019-10-12 11:17:31+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1004166830,2019-10-12 11:15:06+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.16599E+18,2019-10-12 11:11:35+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
8.26801E+17,2019-10-12 11:09:25+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.00206E+18,2019-10-12 11:09:03+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.11232E+18,2019-10-12 11:07:32+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.08976E+18,2019-10-12 11:06:16+00:00, ,1.18298E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
326285032,2019-10-12 11:01:59+00:00, ,1.18297E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.1401E+18,2019-10-12 11:01:32+00:00, ,1.18297E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.08428E+18,2019-10-12 10:53:10+00:00, ,1.18297E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1640266471,2019-10-12 10:51:07+00:00, ,1.18297E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.15363E+18,2019-10-12 10:45:17+00:00, ,1.18297E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.16338E+18,2019-10-12 10:44:38+00:00, ,1.18297E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.14811E+18,2019-10-12 10:38:06+00:00, ,1.18297E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
8.81383E+17,2019-10-12 09:50:41+00:00, ,1.18296E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
8.06487E+17,2019-10-12 07:55:19+00:00, ,1.18293E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.04566E+18,2019-10-12 07:12:59+00:00, ,1.18292E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
2257333621,2019-10-12 06:58:44+00:00, ,1.18291E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
9.21986E+17,2019-10-12 06:46:20+00:00, ,1.18291E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
8.96868E+17,2019-10-12 06:37:00+00:00, ,1.18291E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
9.4312E+17,2019-10-12 06:16:06+00:00, ,1.1829E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.04813E+18,2019-10-12 06:15:38+00:00, ,1.1829E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
8.43336E+17,2019-10-12 06:14:40+00:00, ,1.1829E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
1.07616E+18,2019-10-12 06:12:58+00:00, ,1.1829E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
258217183,2019-10-12 06:12:19+00:00, ,1.1829E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
327916540,2019-10-12 06:12:19+00:00, ,1.1829E+18,en,0,0,0,84, ,RT @2wish_singapore: Admin's friends is starting to doubt that Mean's gift will reach him ? I'm not sure if Plan realise but the two bag ha¡­,S pass
31015988,2019-10-11 08:49:57+00:00, ,1.18258E+18,en,0,0,0,0, ,Experience Asia¡¯s first multi-sensory night walk attraction at the Rainforest Lumina Singapore! Enjoy 20% OFF admission when you show your boarding pass at Singapore Zoo¡¯s ticketing counter. Book your tickets now at https://t.co/r8dqmywo6u from RM209 one-way. https://t.co/HRD1SwSxcG,S pass
592201973,2019-10-11 07:59:09+00:00, ,1.18257E+18,en,1,0,1,0, ,"@JoshuaYJackson Like Cuba, only with sh*tty weather?

I'll pass thanks. I'd prefer like Singapore, only with sh*tty weather.

Socialism has impoverished every country it's been attempted in. There's a reason people fled from East to West Germany &amp; not the other way around.",S pass
8.39378E+17,2019-10-11 06:10:53+00:00, ,1.18254E+18,en,0,0,0,0, ,"Singapore All Day Pass - - Explore the entirety of Singapore¡¯s top attractions in 2-3 consecutive days with an all-access sightseeing pass!
- Start enjoying A... - https://t.co/kgv8wwb0sr https://t.co/UCunQcWMZl",S pass
1552391720,2019-10-11 04:32:43+00:00, ,1.18251E+18,en,1,0,1,0, ,"@DrSJaishankar sir ! Pls help us ! One of my friend pass away in singapore due to heart Attack !
Yesterday nite !
We are requesting to our Indian embassy for clearance of document to send body to India !
It¡¯s being slight delay over here pls help to sorted out soon",S pass
54988312,2019-10-10 12:10:46+00:00, ,1.18227E+18,en,0,0,0,0, ,"I have a mate looking for DRUMMER! (Singapore)
6 nights a week gig. Pop, rock, Top 40's. 

Who's interested pls Dm me. And I'll pass on the contact. ??",S pass
1.1764E+18,2019-10-09 12:05:59+00:00, ,1.1819E+18,en,0,0,1,0, ,"Urgently require Male Graphic Designer for Singapore
Type of Pass: S Pass
Salary: $ 1600 SGD
OT: x 1.5 
Working Hours: 44 hrs per week
Rest day: 1 day/week
Housing and Meals are not provided
Experience: Indian Experience Can Apply, But Minimum 4 Year's Above Experience.",S pass
1.1764E+18,2019-10-09 12:03:41+00:00, ,1.1819E+18,en,0,0,1,0, ,"Urgently require Painter for Singapore
Type of Pass: S Pass
Age Limit: Below 35 Years
Salary: $1300 SGD +$ 200 SGD Accomodation.
Working Hrs : 12 hrs 
Rest Days Per Month : 4 
Requirement: Minimum 3 Years painting experience . 
                         Must be healthy and strong.",S pass
1.1764E+18,2019-10-09 12:00:11+00:00, ,1.1819E+18,en,0,0,1,0, ,"Urgently require Tunnelling Boring Machine Operator for Singapore
Type of Pass: S Pass
Salary: $ 1500 SGD 
Accomodation: $ 300 SGD
Working Hrs : Monday to Saturday 8.30 am ¨C 5.30 pm
Work in Chinese Company
Requirement: Previous Singapore experience can get IPA Salary.",S pass
1.1764E+18,2019-10-09 11:59:23+00:00, ,1.1819E+18,en,0,0,1,0, ,"Urgently require Electrical Construction Project Engineer for Singapore
Type of Pass: S Pass
Age Limit: Above 35 Years
Qualification: Degree in Electrical Engineering
Salary: $1700 SGD
Accommodation Will be provided or they will pay $300",S pass
1.1764E+18,2019-10-09 11:57:40+00:00, ,1.1819E+18,en,0,0,1,0, ,"Urgently require Java Programmer for Singapore
Type of Pass: S Pass
Salary: $ 2800 SGD to $ 3000 SGD 
Requirements: 
a.   Have three (3) years¡¯ experience, within the past four (4) year¡¯s time frame, in each of the programming skills:
- JSP,
- Servlet,
- Java Bean,
- Java Script,",S pass
1.1764E+18,2019-10-09 11:55:57+00:00, ,1.1819E+18,en,0,0,1,0, ,"Urgently require Accountant for Singapore
Type of Pass: S Pass
Salary: $ 1200 SGD 
Accommodation Free
Working Hours: 12 hrs duty 
No of rest day per month: 2 days

Requirements: Must need experience in Singapore
Processing Time: 30 Working Days
For more details",S pass
1.1764E+18,2019-10-09 11:52:09+00:00, ,1.1819E+18,en,0,0,1,0, ,"Urgently require Driver for Singapore
Type of Pass: S Pass
Qualification: Degree/Diploma
Salary: $ 2400 SGD 
Travelling Allowance (fuel &amp; Erp): $400 SGD 
Working Hours: Weekly Target 165 Trips
More then 165 is $5 per trip",S pass
42440768,2019-10-09 10:33:08+00:00, ,1.18188E+18,en,0,0,1,0, ,"@yellokeith @BaldingsWorld I've been pondering question that for over 5years, especially after candidate Trump- Singapore too hot! Tax exemptions also ... On @Quora no one convincingly answered my question.
See what is offered ... Trump will pass, but not USA's dramatic global power AKA #HEGEMONY",S pass
3456470413,2019-10-09 06:13:40+00:00, ,1.18181E+18,en,0,0,0,0, ,"???????????
S PASS, 

Civil engineer with pile bore experience who have worked in Singapore uturn with 1 to 2 years. 

 Painter Blaster $18, Singapore return only. 

Contact registered candidate only
hr.ipomanpower@gmail.com
9865672308",S pass
2934344501,2019-10-08 20:19:55+00:00, ,1.18167E+18,en,1,0,0,0, ,"@TheTBohn @aidanzzzzz Sadly I haven't got dollars, only ¡ê or EU so I'll have to pass. Boo hoo. If there's a private plane thrown in though - preferably Singapore Airlines A380 with Suites class I'll think about it!!!!!!!???",S pass
77663059,2019-10-08 13:08:07+00:00, ,1.18156E+18,en,2,0,1,0, ,@CriCri51391727 @AristonChuck @iamjniles @IziqX @gerardo_alicea @Valhall32843068 @jacarpb @Binkyboobooos @RevengeTiddles @GartshoreLesley @Tashawithatea @amara__df @bigwing_13 @0pinion8d @Sarah43518785 @captain_january @FullFatBlog @ninafay_MUA @Jubisay6 @Nina82997364 @Bright19Rainbow @KandyKane2019 @Asynja_Gem @Nancynofriends @jofraz80 @davo_ww @FMathPalmer @betsywrene @CriCri5139l727 @Lazycat48576974 @waxingmoonlight @ncanarchist @evelyne1370 @JaimieD12 @Nessie43 @msn71011 @thebiebz2100 @Natasha25552704 @locket1_lucy @Pamela_Adams082 @Jiminluvs90s @jusberg @_MJBeLike @DiDimond @chrissybug5000 @darkwitchvibe @joeleigh95 @ltd1991 @dash4442 @alphafemale777 Meanwhile MJ was in Singapore asking his underage nephews to "pass him wine" when all of this was going on in the U.S. ... he was supposed be be going into rehab for dependence on drugs.... https://t.co/cUJHU7Kiec,S pass
3456470413,2019-10-07 16:56:25+00:00, ,1.18125E+18,en,0,0,0,0, ,"S PASS, Singapore, civil engineer with pile bore experience who have worked in Singapore 1 to 2 years. Call 9865672308",S pass
8.96294E+17,2019-10-07 14:40:40+00:00, ,1.18122E+18,en,0,0,0,0, ,"S PASS, Singapore, civil engineer with pile bore experience who have worked in Singapore 1 to 2 years. Call https://t.co/ePIbt4Qtyb . 044-48600900, 9500017461.",S pass
1592153126,2019-10-07 13:51:05+00:00, ,1.18121E+18,en,1,0,1,0, ,"@Kurisukiakiyan I spent about 70SGD when I was there. Maybe high season? ?the rate includes breakfast. They also have a self-service laundry facility and a manga corner. 

In Singapore we have Yunomori Onsen &amp; Spa, but it's quite expensive so I've never been there. 40 dollar for a day pass.",S pass
125907166,2019-10-07 12:18:53+00:00, ,1.18118E+18,en,0,0,0,1, ,RT @sparkbeyond: Heading to @BigDataWorld_ Singapore this week? Don't miss @ArunPoojari¡¯s talk on @SparkBeyond¡¯s innovative data-driven str¡­,S pass
1700040661,2019-10-07 11:21:07+00:00, ,1.18117E+18,en,2,0,0,1, ,"Heading to @BigDataWorld_ Singapore this week? Don't miss @ArunPoojari¡¯s talk on @SparkBeyond¡¯s innovative data-driven strategies that have generated over $1 billion in impact over the last year.

Register for a complimentary pass here: https://t.co/GCXTAIMZEO

 #BDWSG19 #AI https://t.co/gfsAELJJmv",S pass
2188250509,2019-10-07 08:03:09+00:00, ,1.18112E+18,en,1,0,0,0, ,"One month to go...?
Time to get your pass for the 2019 Hello Tomorrow Singapore Regional Summit? 
On 7th Nov, the best of South East Asia's #deeptech community will come together to build a better future. 
The perfect Monday motivation?
Don't miss it!?https://t.co/CXrTvNUElN https://t.co/INGldyYcFe",S pass
44576596,2019-10-07 08:00:13+00:00, ,1.18112E+18,en,2,0,0,0, ,"We'll be at #ITSWC19 in Singapore between 21-25 October. Let's meet to talk about how to predice, move and improve #mobility in cities. Book a meeting with us or even get a FREE pass: https://t.co/SBndN275qY https://t.co/3vgrniU6JD",S pass
8.96294E+17,2019-10-06 17:27:17+00:00, ,1.1809E+18,en,1,0,0,0, ,"Singapore S Pass, CNC Turner / Miller, ITI/Dip, Tool Room Job, Setting-Operation-Programming, Min 6 yrs exp, Oil &amp; Gas Industries. https://t.co/1HK8s4Qld7",S pass
9.74287E+17,2019-10-06 07:51:13+00:00, ,1.18075E+18,en,0,0,0,0, ,"VACANCY FOR SINGAPORE???????? S Pass Cleaner, basic 550+, monthly salary around 1000+Accommodation, Any?diploma¡­ https://t.co/EOypfqA4Ri",S pass
9.797E+17,2019-10-05 23:21:40+00:00, ,1.18062E+18,en,0,0,0,2, ,"RT @SOS12017: @Nancynofriends @dannywuyue Meanwhile, in Singapore in the same time period Michael Jackson was getting his underage nephews¡­",S pass
77663059,2019-10-05 21:31:22+00:00, ,1.1806E+18,en,1,0,1,2, ,"@Nancynofriends @dannywuyue Meanwhile, in Singapore in the same time period Michael Jackson was getting his underage nephews drunk on wine while asking for Brett's mother's phone number because ""he needs it""...as well as asking ""RUBBA TO PASS HIM WINE."" 
#MJguilty #SQUAREONEMOVIE #MJmolestedJordyChandler https://t.co/osgUZFnNdo",S pass
1.1545E+18,2019-10-03 18:39:28+00:00, ,1.17983E+18,en,0,0,0,127, ,"RT @voranai: 30 yrs ago, we thought we were in a race with Singapore. 20 yrs ago, we settled for racing Malaysia. Today, we worry Vietnam w¡­",S pass
1.07653E+18,2019-10-02 14:22:56+00:00, ,1.1794E+18,en,0,0,0,0, ,Alhamdulillah I got it today my s pass card in Singapore..,S pass
2188250509,2019-10-02 11:45:05+00:00, ,1.17936E+18,en,1,0,0,0, ,"We are so excited about the unveiling of the 2019 Hello Tomorrow Singapore Regional Summit! 
On 7th November the drivers of South East Asia's #deeptech community will come together to start building a better tomorrow. 
Get your pass today! 
?? https://t.co/h07XLCf1tD https://t.co/KVluFx2bq8",S pass
322889065,2019-10-01 16:55:42+00:00, ,1.17908E+18,en,0,0,0,2, ,"RT @rwsentosa: Priced at S$129, the Frequent Fear Pass allows you to Experience Halloween Horror Nights 9 on ALL event nights! Get yours no¡­",S pass
1685564161,2019-10-01 12:07:23+00:00, ,1.179E+18,en,1,0,1,0, ,@kenmorrison7 Telling the fastest driver to let the slower one to pass him just because Seb won the Singapore gp is just wrong... I think Leclerc has the wrong mindset and that's why these things are happening... I believe that he thinks just because he got pole he deserves to win...,S pass
1.0469E+18,2019-10-01 11:29:23+00:00, ,1.179E+18,en,2,0,1,0, ,@mariatweeting @KH_waytolang Singapore is one of the crossroads of the world. It's location has made it so major shipping lanes have had to pass Singapore for centuries.,S pass
540797096,2019-10-01 07:43:27+00:00, ,1.17894E+18,en,0,0,0,1, ,"RT @singapore_vet: It's still not too late to join us at our party night!
Retweet this image on your social media accounts and tell us why¡­",S pass
8.66501E+17,2019-10-01 06:32:29+00:00, ,1.17892E+18,en,0,0,0,0, ,"We're here for this. All that remains to be seen if it'll pass Singapore's strict laws and transition to an autonomous service.

https://t.co/7SRVk40BtW",S pass
171372807,2019-10-01 04:15:07+00:00, ,1.17889E+18,en,0,0,0,2, ,"RT @rwsentosa: Priced at S$129, the Frequent Fear Pass allows you to Experience Halloween Horror Nights 9 on ALL event nights! Get yours no¡­",S pass
1.06847E+18,2019-10-01 04:15:06+00:00, ,1.17889E+18,en,0,0,0,1, ,"It's still not too late to join us at our party night!
Retweet this image on your social media accounts and tell us why you look forward to Singapore Vet in your caption and tag us at #SingaporeVet. 2 Party Night pass worth $60 (USD) to be won! https://t.co/z940C2pI4q",S pass
32347983,2019-10-01 04:15:02+00:00, ,1.17889E+18,en,2,0,0,2, ,"Priced at S$129, the Frequent Fear Pass allows you to Experience Halloween Horror Nights 9 on ALL event nights! Get yours now to make the most outta #HHN9: https://t.co/QVdYN5wuTS

#uss #rws #rwsentosa #singapore #halloweenhorrornights #horror #hauntedhouses #scare #Halloween https://t.co/Y2ApwExcik",S pass
9.78059E+17,2019-10-01 01:00:17+00:00, ,1.17884E+18,en,2,0,0,0, ,"The countdown begins for #ITAP2019, happening from 22-24 October 2019 at Singapore EXPO &amp; MAX Atria?.

Visit Asia Pacific's leading event for Industry 4.0 by registering for a complimentary Trade Visitor pass here ? https://t.co/Hy42fB9nDT https://t.co/k2OdiPnnM0",S pass
2594402982,2019-11-29 06:14:24+00:00, ,1.2003E+18,en,0,0,0,0, ,"SPASS - ??SINGAPORE??

*WE NEED ONLY FEMALE CANDIDATE FOR S PASS NOW. *

Please try interview is this week. 

?Job profile Housekeeper 

?Qualification required:Bachelor degree must

?Age limt:: 1995,1996 ,1997,... https://t.co/W4PnwW0vgS",S pass
1.15325E+18,2019-11-29 02:24:47+00:00, ,1.20024E+18,en,0,0,0,80, ,"RT @JaDineNATION: Let's show our support for our Multimedia Princess, Nadine Lustre at AAA¡¯s Gala Final and Red Carpet happening next week¡­",S pass
1.0724E+18,2019-11-29 02:22:37+00:00, ,1.20024E+18,en,0,0,0,80, ,"RT @JaDineNATION: Let's show our support for our Multimedia Princess, Nadine Lustre at AAA¡¯s Gala Final and Red Carpet happening next week¡­",S pass
2927758705,2019-11-29 01:34:47+00:00, ,1.20023E+18,en,0,0,0,80, ,"RT @JaDineNATION: Let's show our support for our Multimedia Princess, Nadine Lustre at AAA¡¯s Gala Final and Red Carpet happening next week¡­",S pass
187586062,2019-11-28 20:44:08+00:00, ,1.20015E+18,en,0,0,0,80, ,"RT @JaDineNATION: Let's show our support for our Multimedia Princess, Nadine Lustre at AAA¡¯s Gala Final and Red Carpet happening next week¡­",S pass
3866641394,2019-11-28 20:04:52+00:00, ,1.20014E+18,en,0,0,0,80, ,"RT @JaDineNATION: Let's show our support for our Multimedia Princess, Nadine Lustre at AAA¡¯s Gala Final and Red Carpet happening next week¡­",S pass
9.33025E+17,2019-11-28 19:43:54+00:00, ,1.20014E+18,en,0,0,0,80, ,"RT @JaDineNATION: Let's show our support for our Multimedia Princess, Nadine Lustre at AAA¡¯s Gala Final and Red Carpet happening next week¡­",S pass
1894063945,2019-11-28 16:18:42+00:00, ,1.20009E+18,en,0,0,0,0, ,"@narendramodi @DrSJaishankar @JawedAshraf5 3/n
Modi ji came to Singapore to Rupay Card.. 

Guess what¡¯s a foreigner¡¯s first window of India does... 
Only cash is accepted. 
What msg we pass on to them?

Had to go ATM, found another 3-4 ppl doing the same
Staff- extremely courteous n waits 
But #digitalIndia fail on Gate https://t.co/4YK9ZRWuq2",S pass
1.13121E+18,2019-11-28 16:17:52+00:00, ,1.20009E+18,en,0,0,0,80, ,"RT @JaDineNATION: Let's show our support for our Multimedia Princess, Nadine Lustre at AAA¡¯s Gala Final and Red Carpet happening next week¡­",S pass
